date,variable,strat,type,median,mean,sd,upper,lower,bottom,top
2020-07-08,R,NA,Effective reproduction number (R),1.3610235296420312,1.0562802304792782,0.6386702805237064,1.3972634115233955,1.2279659625252148,0.014644605783770248,1.5139835329601827
2020-07-09,R,NA,Effective reproduction number (R),1.3449119843236637,1.0467402888314168,0.6331730151295965,1.3854838836836636,1.2191041194398198,0.01416725207569767,1.5002753766681034
2020-07-10,R,NA,Effective reproduction number (R),1.2579269344311999,1.0173823792192658,0.6260756713342838,1.345797818463036,1.2211487305343747,0.012794406469603462,1.5042369179378217
2020-07-11,R,NA,Effective reproduction number (R),1.244565833431203,1.0065507679276715,0.6198453524031154,1.3406745039130983,1.2046514705880138,0.011954155244181211,1.487124300392152
2020-07-12,R,NA,Effective reproduction number (R),1.2293086202781613,0.9949567420702534,0.6133031947742716,1.336588643794655,1.1871300725108185,0.011013815092769363,1.4687353199908606
2020-07-13,R,NA,Effective reproduction number (R),1.2041594210099298,0.9826141042744276,0.6064683910287192,1.3326358209032274,1.1687654743193352,0.01003385192705101,1.4493625180704732
2020-07-14,R,NA,Effective reproduction number (R),1.1779257969080135,0.9695641685855877,0.5993572122359059,1.3279389537680626,1.1497720593311689,0.009065092921923213,1.4293349928436851
2020-07-15,R,NA,Effective reproduction number (R),1.1512193438312741,0.9558730374727189,0.5919808969630925,1.3216898701678252,1.1303905232787816,0.008145575349951297,1.4090047280554394
2020-07-16,R,NA,Effective reproduction number (R),1.1246277196600487,0.9416298032285851,0.5843488624506036,1.3131912706012625,1.1108792887207997,0.007300140894044181,1.3887323361584443
2020-07-17,R,NA,Effective reproduction number (R),1.098686347453468,0.9269452465997654,0.5764763000505424,1.301895234969668,1.0894028378908251,0.006541933342752261,1.3688730947827261
2020-07-18,R,NA,Effective reproduction number (R),1.0742114547803645,0.9119503015934343,0.56839393094534,1.2874340389901449,1.0647376024952118,0.005874865441556726,1.3497640150236454
2020-07-19,R,NA,Effective reproduction number (R),1.0533661622341364,0.8967935015356504,0.5601570071107432,1.2696394203569945,1.0415373701937647,0.00529629542026316,1.3317124868543266
2020-07-20,R,NA,Effective reproduction number (R),1.0338444233112054,0.8816368013996551,0.551850762677493,1.248547576123112,1.0200748390949264,0.004799431328367784,1.314986834101962
2020-07-21,R,NA,Effective reproduction number (R),1.0158376846400248,0.8666495206131335,0.5435903863140272,1.2243889028162438,1.0005230395553435,0.004375241821439494,1.2998089104380914
2020-07-22,R,NA,Effective reproduction number (R),1.0847807221949028,0.8285660526608669,0.5090132194872707,1.1332081668652805,1.0353290740648617,0.004383013071397354,1.1332081668652805
2020-07-23,R,NA,Effective reproduction number (R),1.067608748736175,0.8146619731514629,0.501179071463114,1.1229645752876338,1.0102936942089644,0.00404620593233598,1.1229645752876338
2020-07-24,R,NA,Effective reproduction number (R),1.0524931715491692,0.8014049665337049,0.49385189829925785,1.1143856558282565,0.9839540211487088,0.003757211239042703,1.1143856558282565
2020-07-25,R,NA,Effective reproduction number (R),1.0317810587176246,0.7888972561807408,0.4871376405665447,1.1074711146576115,0.9568883854552689,0.003507071523193109,1.1074711146576115
2020-07-26,R,NA,Effective reproduction number (R),1.0075395404104603,0.7772069412027636,0.4811092004557778,1.1021706708167804,0.9296758012632966,0.003288093794453683,1.1021706708167804
2020-07-27,R,NA,Effective reproduction number (R),0.9792284571106917,0.7663639211477649,0.47579762052714736,1.0983859515512637,0.9028628401939156,0.00309394435123978,1.0983859515512637
2020-07-28,R,NA,Effective reproduction number (R),0.9520785159588927,0.7563584778725314,0.4711883812514716,1.0178145040288995,0.8241111795518317,0.002919675972614768,1.0959734724511456
2020-07-29,R,NA,Effective reproduction number (R),0.9264695974506003,0.7471426420259452,0.467223142352708,1.008644520543274,0.8198673445225565,0.002761702135891366,1.0947487619343794
2020-07-30,R,NA,Effective reproduction number (R),0.9026840097888544,0.7386341902312168,0.46380633938262605,0.9995270936948154,0.8165746566963061,0.0026177216501171276,1.0944917259125384
2020-07-31,R,NA,Effective reproduction number (R),0.8809056549574149,0.7307228828656246,0.46081536100378356,0.9900639924678617,0.8081477960663286,0.0024865954595782837,1.0949533472405812
2020-08-01,R,NA,Effective reproduction number (R),0.8612239895286752,0.7232783782054168,0.458112663321721,0.9798935387616621,0.7889822659943426,0.0023681830245818507,1.095863767963881
2020-08-02,R,NA,Effective reproduction number (R),0.8436413736858406,0.7161591534673651,0.45555812985528665,0.9687109698044931,0.7718601217815398,0.002263154648240694,1.0969417091329965
2020-08-03,R,NA,Effective reproduction number (R),0.8261054058101269,0.6850731131195538,0.435540717699801,0.9929585160755322,0.790345469680362,0.002285446815700685,0.9929585160755322
2020-08-04,R,NA,Effective reproduction number (R),0.811301888713464,0.6780165718494685,0.43186378162306616,0.9799663010119284,0.7788748988574475,0.0022076985418137823,0.9799663010119284
2020-08-05,R,NA,Effective reproduction number (R),0.7980455889353342,0.670896517775313,0.42801274435420067,0.9799143190938047,0.769537955760957,0.002149458187875024,0.9799143190938047
2020-08-06,R,NA,Effective reproduction number (R),0.7861437797840202,0.6636209939887439,0.42394111213426344,0.9791031188880036,0.7620404087918037,0.0021132799465671693,0.9791031188880036
2020-08-07,R,NA,Effective reproduction number (R),0.7753756877962429,0.6561236515769312,0.41963004965293293,0.9773796755935245,0.7560514369913854,0.0021020898539852546,0.9773796755935245
2020-08-08,R,NA,Effective reproduction number (R),0.7655060169984124,0.6483664365660362,0.4150849234891294,0.9746379406099863,0.7512178105567924,0.0021193020372100224,0.9746379406099863
2020-08-09,R,NA,Effective reproduction number (R),0.7562987288206562,0.6403406341271743,0.41033038114952974,0.9708243392314599,0.7471791172618875,0.0021690004121258043,0.9708243392314599
2020-08-10,R,NA,Effective reproduction number (R),0.7487733190903556,0.6320664896216457,0.40540503947606654,0.9659406506396896,0.7410986745377192,0.0022561664873896863,0.9659406506396896
2020-08-11,R,NA,Effective reproduction number (R),0.7439663194579325,0.6235916751456377,0.4003567178436679,0.9600440301615906,0.7301831038793335,0.002386924851242671,0.9600440301615906
2020-08-12,R,NA,Effective reproduction number (R),0.7391441065434752,0.6149888600170444,0.3952388534155467,0.9532441758124085,0.7192961688225973,0.002568763802811753,0.9532441758124085
2020-08-13,R,NA,Effective reproduction number (R),0.7341023055689325,0.606352590500013,0.39010835355529627,0.8060568358656583,0.5761585873261093,0.0028106656815075795,0.9456978860478747
2020-08-14,R,NA,Effective reproduction number (R),0.7286984867382202,0.5977956124381864,0.3850247691241912,0.7876340759743607,0.5674872336747099,0.0031230475606964267,0.9376014692256313
2020-08-15,R,NA,Effective reproduction number (R),0.7228593522562585,0.5894447055434238,0.38005039884311936,0.770612344822343,0.5583733149774173,0.003517370229586136,0.9291816190574773
2020-08-16,R,NA,Effective reproduction number (R),0.7165834918202112,0.5814360594265429,0.37525081224631174,0.755241972681736,0.5490166413356382,0.004005232357860883,0.920685446730801
2020-08-17,R,NA,Effective reproduction number (R),0.709939381991813,0.5739102200094305,0.37069531021167446,0.7417187540667751,0.5396332294506652,0.004596751272711274,0.9123703552972261
2020-08-18,R,NA,Effective reproduction number (R),0.70305881630829,0.5670066738348,0.366456981156542,0.7301822900004996,0.5304461457920561,0.005298081544426043,0.904494364379171
2020-08-19,R,NA,Effective reproduction number (R),0.6961264437493617,0.5608582147504856,0.3626121785941849,0.7207165284509652,0.5216769740046558,0.006108086984261909,0.8973073623331581
2020-08-20,R,NA,Effective reproduction number (R),0.6893664682119114,0.5555853452202063,0.35923936039999377,0.7133517848203689,0.5135383989594438,0.007014497078426092,0.8910436033169636
2020-08-21,R,NA,Effective reproduction number (R),0.6830277549450425,0.5512910857893606,0.35641724499740934,0.7080676450879486,0.5062282070035939,0.007990325879461566,0.8859156033598815
2020-08-22,R,NA,Effective reproduction number (R),0.6773685796587787,0.5480566648099304,0.35422217418482743,0.7047963364596013,0.49992480350790436,0.008991785530787295,0.8821094440402542
2020-08-23,R,NA,Effective reproduction number (R),0.672642066437634,0.5459385778074338,0.35272451986524245,0.7034263549559567,0.49478417269017944,0.009959142645441892,0.8797813799586889
2020-08-24,R,NA,Effective reproduction number (R),0.669083051189069,0.544967376690298,0.3519840631811324,0.703806332191834,0.4909380704427973,0.010821649083300466,0.8790555748083249
2020-08-25,R,NA,Effective reproduction number (R),0.6668967548090257,0.5451482432661319,0.35204459355271966,0.705749277336167,0.4884931583056591,0.011506665100487019,0.880022761583417
2020-08-26,R,NA,Effective reproduction number (R),0.6662493292675071,0.5464629744785787,0.35292846547693824,0.7090374247440258,0.4875307567833628,0.011951562482724483,0.8827396309300021
2020-08-27,R,NA,Effective reproduction number (R),0.6672601085219718,0.5488726150776645,0.35463228701639465,0.7134279403865083,0.48810691338165074,0.012115545651210834,0.8872287896447056
2020-08-28,R,NA,Effective reproduction number (R),0.6699952884212321,0.552319817950066,0.3571249973022494,0.7186596867207873,0.4902525357022936,0.011987949547778045,0.8934791885730841
2020-08-29,R,NA,Effective reproduction number (R),0.6744627840452748,0.5567302191581254,0.36034914365876397,0.7244611215163345,0.493973421857847,0.011590369744680452,0.9014469845963794
2020-08-30,R,NA,Effective reproduction number (R),0.6806081552921222,0.5620126324661594,0.3642252952222601,0.7305592276773326,0.49925011848188106,0.010971959699935302,0.9110568642232937
2020-08-31,R,NA,Effective reproduction number (R),0.6883117199158006,0.568058471960231,0.36865859784331995,0.7366891651653867,0.5060376403603816,0.010199513739228443,0.9222039067041388
2020-09-01,R,NA,Effective reproduction number (R),0.6973872413439897,0.5747412294209668,0.3735459137619131,0.7426041377091643,0.5142651852102099,0.009345480860201866,0.9347560943440713
2020-09-02,R,NA,Effective reproduction number (R),0.7075828292049745,0.5819169064542518,0.37878203559742474,0.7480848139943463,0.5238360623516866,0.0084772196586641,0.9485575808287325
2020-09-03,R,NA,Effective reproduction number (R),0.7185848594235302,0.5894260588282976,0.38426404260672137,0.7529475690845433,0.5346281146782152,0.007649762022648075,0.9634328018276995
2020-09-04,R,NA,Effective reproduction number (R),0.7300257439331643,0.5970977147529644,0.389893672406548,0.7570508386301773,0.546494939265106,0.006902798219836358,0.9791914564365669
2020-09-05,R,NA,Effective reproduction number (R),0.7414962049652103,0.6047550550168553,0.39557826962137305,0.760299009853242,0.559268194387919,0.006261273503098836,0.9956343077455554
2020-09-06,R,NA,Effective reproduction number (R),0.7495782059779028,0.6122224857675519,0.4012312222003836,0.763785461375033,0.5727612141922116,0.005738306206537039,1.012559654659095
2020-09-07,R,NA,Effective reproduction number (R),0.7550489030253031,0.6193335949108355,0.4067727569890178,0.7747360864278722,0.5867740370410814,0.005339098440802744,1.0297702271723406
2020-09-08,R,NA,Effective reproduction number (R),0.7594917228167927,0.6259394124957127,0.41213162267022035,0.7843757721634497,0.6010997976874861,0.005064864284651838,1.0470801678371384
2020-09-09,R,NA,Effective reproduction number (R),0.7599886960352641,0.631916351931029,0.4172476909954961,0.7923139947302471,0.6155322535069874,0.004916263895993703,1.0643216973286167
2020-09-10,R,NA,Effective reproduction number (R),0.7591389570969199,0.637173184695278,0.42207501962474037,0.7982320300240628,0.6298740352524002,0.004896217084724748,1.0813510336637764
2020-09-11,R,NA,Effective reproduction number (R),0.7577085445972858,0.6416564190029848,0.4265845832528129,0.8019063570045758,0.6439450615490219,0.005012205517211809,1.0980531498770807
2020-09-12,R,NA,Effective reproduction number (R),0.755815219692388,0.6453535430871405,0.43076578794946285,0.8032261372939785,0.6575904610715281,0.0052782655600683995,1.1143450147490244
2020-09-13,R,NA,Effective reproduction number (R),0.7535751923131837,0.64829377042185,0.43462606352984806,0.8022026325448673,0.6706873275407689,0.005716858457494241,1.130177059766092
2020-09-14,R,NA,Effective reproduction number (R),0.7510957396407104,0.65054617120669,0.4381882328750362,0.7989693746358846,0.6831496987783211,0.006360710286570843,1.1455327413220522
2020-09-15,R,NA,Effective reproduction number (R),0.748469387361274,0.6522153460402434,0.4414858775372886,0.7937730867865804,0.6949312956441603,0.007254552743702533,1.160426204957426
2020-09-16,R,NA,Effective reproduction number (R),0.7457699018896661,0.653435032165072,0.44455742069990684,0.7869565334698001,0.7060257591608937,0.008456466602423347,1.174898191897672
2020-09-17,R,NA,Effective reproduction number (R),0.7430501952861519,0.6543601734793917,0.4474400100946105,0.7789354213889631,0.7130543268693085,0.010038236973026448,1.1890104428822963
2020-09-18,R,NA,Effective reproduction number (R),0.7403421178603835,0.6551580038073926,0.45016442666882406,0.770172012962533,0.7011980687252971,0.01208380984031263,1.2028389400414496
2020-09-19,R,NA,Effective reproduction number (R),0.7376580084815185,0.655998604025869,0.4527521413118735,0.7611481807790321,0.6892378214656633,0.01468469252806661,1.2164663795958446
2020-09-20,R,NA,Effective reproduction number (R),0.7349937868537315,0.6570452613424922,0.4552152978326201,0.7523402695343498,0.67766090208086,0.017931147846043268,1.229974287185971
2020-09-21,R,NA,Effective reproduction number (R),0.732333301329221,0.6584448810174632,0.4575598371323912,0.75329133123155,0.6669097878956418,0.0218985297268611,1.243435178946603
2020-09-22,R,NA,Effective reproduction number (R),0.729653587206454,0.6603187709528611,0.45979123556522683,0.7618159221509088,0.657367974712351,0.026629287883460112,1.2569051430422877
2020-09-23,R,NA,Effective reproduction number (R),0.7269306438218779,0.6627543709312955,0.46192150707034063,0.7702941494674722,0.6493510706339385,0.03211299455868092,1.2704171769535222
2020-09-24,R,NA,Effective reproduction number (R),0.7241453074334259,0.6657988493912137,0.4639754159435004,0.7788175078930614,0.6431021857195104,0.03826877203352318,1.2839755728005173
2020-09-25,R,NA,Effective reproduction number (R),0.7212887867967772,0.6694557359190673,0.46599356872025305,0.7874522493449577,0.6387904162862766,0.04493584296214947,1.297551601215118
2020-09-26,R,NA,Effective reproduction number (R),0.7201908954340575,0.6736856412321504,0.4680304920717581,0.7962330365817941,0.6365112242410611,0.05187755718632212,1.3110807051695537
2020-09-27,R,NA,Effective reproduction number (R),0.7172621254434453,0.6784114837759831,0.4701470364622358,0.8051580537258026,0.6362877198277732,0.05880158277546503,1.3244613768803382
2020-09-28,R,NA,Effective reproduction number (R),0.714339561136285,0.6835275907114357,0.47239817112687504,0.8141857628926769,0.6380722013668482,0.06539443098227937,1.3375558489879549
2020-09-29,R,NA,Effective reproduction number (R),0.7114902292228701,0.6889109495651994,0.4748188192880908,0.8232334783055477,0.6417477194564704,0.07136369596698283,1.3501926799325092
2020-09-30,R,NA,Effective reproduction number (R),0.708802149124695,0.6944322544032523,0.47741115371346066,0.8321779154879144,0.6471298534422366,0.07647840227644268,1.3621712473888383
2020-10-01,R,NA,Effective reproduction number (R),0.7063818542110303,0.6999645578691663,0.4801364076400594,0.8408578486423044,0.6539692582834197,0.08059811020164716,1.3732680794083747
2020-10-02,R,NA,Effective reproduction number (R),0.7043505227409639,0.7053882752632975,0.4829129595883125,0.8490789593150053,0.6619558072210971,0.08368488419683097,1.3832448506983528
2020-10-03,R,NA,Effective reproduction number (R),0.7028389791281003,0.7105925887416494,0.48562081043180655,0.8566208725490584,0.6707252700445693,0.08579735756092453,1.391857755965352
2020-10-04,R,NA,Effective reproduction number (R),0.7019818691607329,0.7154744242969129,0.4881112109692063,0.8632462483200823,0.6798693864197297,0.08707080446699893,1.398867852959855
2020-10-05,R,NA,Effective reproduction number (R),0.7019113170270681,0.7199367169110208,0.4902194825613443,0.8687116308493107,0.6889498953952754,0.0876897555962517,1.4040518583235055
2020-10-06,R,NA,Effective reproduction number (R),0.7027503436276317,0.7238875403020611,0.4917790203423657,0.8727795716066585,0.6975165750642928,0.08785982897288667,1.4072127953876945
2020-10-07,R,NA,Effective reproduction number (R),0.7058351525968454,0.7272410389505599,0.4926348518282166,0.8752313582595069,0.7024346463524569,0.08778372368116957,1.408189850226463
2020-10-08,R,NA,Effective reproduction number (R),0.7104720525386554,0.7299202773510803,0.49265564719969107,0.875879532580632,0.7054506029430019,0.08764385499615907,1.4068668027581948
2020-10-09,R,NA,Effective reproduction number (R),0.7148321243399982,0.7318614061465393,0.4917435167627978,0.874579297253099,0.7096136218057426,0.08759188315766513,1.4031784696523535
2020-10-10,R,NA,Effective reproduction number (R),0.7187897825796541,0.7330181136192614,0.4898411948279014,0.8712379203752776,0.7148469609542575,0.0877439420963261,1.3971147233183197
2020-10-11,R,NA,Effective reproduction number (R),0.723583055228898,0.7333652336538504,0.48693632456194924,0.8658213603400825,0.7188504005389738,0.08817979110908997,1.3887218258272704
2020-10-12,R,NA,Effective reproduction number (R),0.7312164453404493,0.7329005746006441,0.4830626135206046,0.8659070174544892,0.7169984926193292,0.08894419290948276,1.3781010202535549
2020-10-13,R,NA,Effective reproduction number (R),0.7398459820352601,0.7316444250942482,0.47829771329686743,0.86399788660611,0.7129437221572973,0.09004927895669348,1.3654045317845895
2020-10-14,R,NA,Effective reproduction number (R),0.7493149138875164,0.7296366746403364,0.4727578400252906,0.859932715676244,0.7068223252531304,0.0914772467542231,1.3508293230251798
2020-10-15,R,NA,Effective reproduction number (R),0.7594173862027782,0.7269319549136506,0.4665893998910935,0.8539807530082281,0.6988589669482277,0.09318327183880913,1.3346091009341223
2020-10-16,R,NA,Effective reproduction number (R),0.7699004510574726,0.7235935748445727,0.4599581856456922,0.8464739720820892,0.6893476911671639,0.09509890760578954,1.3170051715547737
2020-10-17,R,NA,Effective reproduction number (R),0.7804688034616457,0.7196872262489642,0.45303702074779667,0.8377821729711618,0.6786292687640362,0.09713643376428771,1.2982967760289015
2020-10-18,R,NA,Effective reproduction number (R),0.7883042990945831,0.715275446209418,0.4459929971921437,0.8282877925371599,0.6670673349571566,0.09919457592000666,1.278771518774947
2020-10-19,R,NA,Effective reproduction number (R),0.7980250211617588,0.7104136428744788,0.4389756290030955,0.8183624970599067,0.6550255250033554,0.1011657649761179,1.258716425097101
2020-10-20,R,NA,Effective reproduction number (R),0.7996094069624222,0.7051481639487215,0.4321072696174807,0.8113320410306144,0.6428473507581121,0.10294469087461727,1.2384100550126016
2020-10-21,R,NA,Effective reproduction number (R),0.7898104385489557,0.6995164825876455,0.4254769651729579,0.8187745388999412,0.6308399428772395,0.10443743621544159,1.2181159692824264
2020-10-22,R,NA,Effective reproduction number (R),0.7793621272897079,0.6935491803532601,0.41913851005847624,0.8245678667853467,0.6192621503282992,0.10557009293462019,1.198077708697519
2020-10-23,R,NA,Effective reproduction number (R),0.7694655973987492,0.6872731045640962,0.41311286523466917,0.8284247535167362,0.6083169501313326,0.10629560754984091,1.178515322271349
2020-10-24,R,NA,Effective reproduction number (R),0.7602617484392042,0.6807149268167774,0.4073943969920358,0.8301184755746637,0.5981477412359224,0.1065977497306197,1.1596233739196689
2020-10-25,R,NA,Effective reproduction number (R),0.751825392155601,0.6739043501831486,0.4019597553776881,0.8294968169354546,0.5888378961080105,0.10649154085214925,1.1415702759716921
2020-10-26,R,NA,Effective reproduction number (R),0.744167644650249,0.6668763810062827,0.3967778058205933,0.8264915830730255,0.5804129030617601,0.10602009855591914,1.1244987429816096
2020-10-27,R,NA,Effective reproduction number (R),0.7372409080918633,0.6596723406994488,0.3918189656575288,0.8211226236656738,0.5728445087594597,0.10524847368476602,1.1085271291826455
2020-10-28,R,NA,Effective reproduction number (R),0.7309460154720062,0.652339573494192,0.387062589637794,0.8134958917391226,0.5660564107866912,0.10425550676945339,1.093751403859587
2020-10-29,R,NA,Effective reproduction number (R),0.7251412023163337,0.6449300453911628,0.3825016026445109,0.8037957222378262,0.5599312032218604,0.10312491067772074,1.0802475262032225
2020-10-30,R,NA,Effective reproduction number (R),0.7196526187903918,0.6374981876517265,0.37814423507415745,0.792272141162016,0.5543184009023303,0.10193669029858442,1.0680740000079632
2020-10-31,R,NA,Effective reproduction number (R),0.7142860825543208,0.6300984018562967,0.3740133053507643,0.7792245142185463,0.549043431140563,0.10075972029079955,1.0572744145246094
2020-11-01,R,NA,Effective reproduction number (R),0.7088396946330011,0.6227826223731567,0.37014387991622977,0.7649831375949941,0.543917471053257,0.0996459410021886,1.0478798073644844
2020-11-02,R,NA,Effective reproduction number (R),0.7031168142876006,0.6155982498587566,0.3665802552728105,0.7498904334304954,0.5387479270436579,0.09862631691108013,1.0399107160087113
2020-11-03,R,NA,Effective reproduction number (R),0.6969387471347752,0.6085866556745554,0.3633730563756396,0.7342832560732658,0.5333492189586111,0.09770850631781121,1.033378814560918
